ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,REG_LIM_AD
"112068111236040000","112","068","111236","04","0000",MP,JDH,"3",S,,ZCA,"0","0",,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",54.00,1800.00,RUA JOSE NUNES DOS SANTOS/ R TINGUACU 121,"121",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044100085510000292","044","100","085510","00","0292",VP,VPR,"2",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",84.00,83.00,RUA PROF GUSTAVO PIRES DE ANDRADE,"597",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"051334789895000056","051","334","789895","00","0056",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",159.00,130.00,RUA DRA ESMERALDA MENDES POLICENE,"151",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"116394141267000091","116","394","141267","00","0091",AR,CAR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",902.00,536.00,RUA MONGUBA,"569",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"113098199923000101","113","098","199923","00","0101",PE,VMT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",148.00,92.00,AVENIDA PROF XAVIER DE LIMA,"449",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"061095013730000313","061","095","013730","00","0313",PE,PEN,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",92.00,102.00,TV ANGELINA FERNANDES,"115",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"193004732141000220","193","004","732141","00","0220",GU,LAJ,"1",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"9","0",,"0","0",MA,"4","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",237.00,125.00,RUA JERONIMO PEDROSO BARROS,"1364",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"051334789895000055","051","334","789895","00","0055",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",177.00,140.00,RUA DRA ESMERALDA MENDES POLICENE,"147",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"247002372382000062","247","002","372382","00","0062",SM,IGU,"1",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"12","0",,"0","0",MA,"5","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",145.00,128.00,RUA GENARO OLAVIDE,"320",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044101125431000055","044","101","125431","00","0055",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",104.00,100.00,RUA MAL MALET,"505",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044101125431000054","044","101","125431","00","0054",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",105.00,101.00,RUA MAL MALET,"501",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044101125431000053","044","101","125431","00","0053",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",117.00,100.00,RUA MAL MALET,"467",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044101125431000052","044","101","125431","00","0052",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",117.00,100.00,RUA MAL MALET,"463",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044101125431000051","044","101","125431","00","0051",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",117.00,101.00,RUA MAL MALET,"459",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044100085510000295","044","100","085510","00","0295",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",85.00,85.00,RUA PROF GUSTAVO PIRES DE ANDRADE,"619",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044100085510000294","044","100","085510","00","0294",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",68.00,67.00,RUA PROF GUSTAVO PIRES DE ANDRADE,"611",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044100085510000293","044","100","085510","00","0293",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",68.00,67.00,RUA PROF GUSTAVO PIRES DE ANDRADE,"605",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"055227023990000093","055","227","023990","00","0093",AR,VFO,"1",S,S,ZC,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",75.00,71.00,RUA ASFALTITE,"63",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"055227023990000092","055","227","023990","00","0092",AR,VFO,"1",S,S,ZC,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",89.00,76.00,RUA ASFALTITE,"69",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"138166647063000086","138","166","647063","00","0086",GU,LAJ,"1",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"9","0",,"0","0",MA,"3","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",375.00,131.00,RUA PROFA DINA RIZZI,"625",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"051141191442000074","051","141","191442","00","0074",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",82.00,101.00,RUA TRES PEDRAS,"177",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"051141191442000073","051","141","191442","00","0073",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",80.00,99.00,RUA TRES PEDRAS,"179",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"051141191442000072","051","141","191442","00","0072",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",82.00,102.00,RUA TRES PEDRAS,"183",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"051066191710000252","051","066","191710","00","0252",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",994.00,540.00,RUA TRIPUI,"101",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044101125431000056","044","101","125431","00","0056",VP,VPR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2","0",L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",104.00,100.00,RUA MAL MALET,"507",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"215043485519000001","215","043","485519","00","0001",PJ,JAR,"2",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",10770.00,9588.00,RUA INTERATIVA,"50",,0.00,0.00,"0",U,,L,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,SAO PAULO,SAO PAULO,NOROESTE
"215036485519000046","215","036","485519","00","0046",PJ,JAR,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",700.00,372.00,RUA INTERATIVA,"35",R,0.00,0.00,"0",U,,S,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,SAO PAULO,SAO PAULO,NOROESTE
"066400139734000040","066","400","139734","00","0040",MG,VMD,"1",S,S,ZC,"0","0",,"0","0",S,QA,"8","0",,"0","0",MA,"2",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,125.00,AV MILTON DA ROCHA,"320",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"066400139734000041","066","400","139734","00","0041",MG,VMD,"1",S,S,ZC,"0","0",,"0","0",S,QA,"8","0",,"0","0",MA,"2",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,125.00,AV MILTON DA ROCHA,"320",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"066666070610000003","066","666","070610","00","0003",JT,JAC,"3",S,S,ZC,"0","0",,"0","0",S,QA,"9","0",,"0","0",MA,"3",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",7628.00,15602.00,RODOVIA FERNAO DIAS,KM 87,R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"070036150770000264","070","036","150770","00","0264",ST,MAN,"1",S,S,ZC,"0","0",,"0","0",S,QA,"8","0",,"0","0",MA,"2",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,3646.00,RUA DR ORLANDO ZAMITTI MAMMANA,"61",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"064129012548000070","064","129","012548","00","0070",MG,VMR,"1",S,S,ZC,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"9",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",110.00,500.00,RUA ANDARAI,"289",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"012042054569010000","012","042","054569","01","0000",LA,PRD,"2",S,S,ZC,"0","0",,"0","0",S,ZM,"0","0",,"0","0",QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",0.00,6579.00,RUA COTOXO,"1290",D,0.00,0.00,,,,,,SAO PAULO,SAO PAULO,NOROESTE
"082359053090010000","082","359","053090","01","0000",BT,BUT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"5","0",,"0","0",MA,"1",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,1185.00,AV CORIFEU DE AZEVEDO MARQUES,"1450",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"016103105562030000","016","103","105562","03","0000",PI,IBI,E,S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1000.00,RUA DR RENATO PAES DE BARROS,"618",D,0.00,0.00,"0",U,,,,SAO PAULO,SAO PAULO,NOROESTE
"307019705225010000","307","019","705225","01","0000",FO,FRE,"1",S,S,ZC,"0","0",,"0","0",S,QA,"8","0",,"0","0",MA,"2",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,350.00,RUA MIGUEL GONCALVES DOS REIS,"147",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"085039036013020000","085","039","036013","02","0000",PI,IBI,"2",S,S,ZC,"0","0",,"0","0",S,QA,"4","0",,"0","0",MA,"12",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,2600.00,RUA DR PASCHOAL IMPERATRIZ,"50",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"016103105562030000","016","103","105562","03","0000",PI,IBI,E,S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1000.00,RUA DR RENATO PAES DE BARROS,"618",D,0.00,0.00,"0",U,,,,SAO PAULO,SAO PAULO,NOROESTE
"026058038962000289","026","058","038962","00","0289",MO,BEL,"1",S,S,ZC,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"8",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",630.00,833.00,RUA CAJURU,"889",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"054083026735000188","054","083","026735","00","0188",MO,TAT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"6","0",,"0","0",MA,"2",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",1815.00,1465.00,RUA AZEVEDO DE SOARES,"2150",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"102058015954000116","102","058","015954","00","0116",MO,ARA,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",81.00,88.00,RUA ANTONIO BITENCOURT,"382",D,0.00,0.00,"0",U,,,,SAO PAULO,SAO PAULO,NORTE
"102058015954000115","102","058","015954","00","0115",MO,ARA,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",81.00,88.00,RUA ANTONIO BITENCOURT,"386",D,0.00,0.00,"0",U,,,,SAO PAULO,SAO PAULO,NORTE
"016103105562030000","016","103","105562","03","0000",PI,IBI,E,S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1000.00,RUA DR RENATO PAES DE BARROS,"618",D,0.00,0.00,"0",U,,,,SAO PAULO,SAO PAULO,NOROESTE
"096075072575000031","096","075","072575","00","0031",PI,API,"1",S,S,ZCOR-1,"0","0",,"0","0",S,QA,"5","0",,"0","0",MA,"1",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",598.00,568.00,AV PROF FONSECA RODRIGUES,"1165",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"096075072575000029","096","075","072575","00","0029",PI,API,"1",S,S,ZCOR-1,"0","0",,"0","0",S,QA,"5","0",,"0","0",MA,"1",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",689.00,501.00,AV PROF FONSECA RODRIGUES,"1117",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"096075072575000030","096","075","072575","00","0030",PI,API,"1",S,S,ZCOR-1,"0","0",,"0","0",S,QA,"5","0",,"0","0",MA,"1",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",677.00,501.00,AV PROF FONSECA RODRIGUES,"1135",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"109213109452050000","109","213","109452","05","0000",JT,TRE,"1",S,S,ZCORA,"0","0",,"0","0",S,QA,"12","0",,"0","0",MA,"5",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,1000.00,AV SEN JOSE ERMIRIO DE MORAES,"288",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"025056051560000304","025","056","051560","00","0304",MO,BRS,"1",S,S,ZDE-1,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"8",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",1560.00,600.00,RUA COIMBRA,"89",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"026034047368000188","026","034","047368","00","0188",MO,BEL,"1",S,S,ZDE-1,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"8",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",6235.00,2052.00,AV CELSO GARCIA,"928",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"025006048712000070","025","006","048712","00","0070",MO,BRS,"1",S,S,ZDE-1,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"9",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",1200.00,349.00,RUA XAVANTES,"801",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"025038036536000080","025","038","036536","00","0080",MO,BRS,"1",S,S,ZDE-1,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"9",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",576.00,288.00,RUA BRESSER,"730",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"025040036536000133","025","040","036536","00","0133",MO,BEL,"1",S,S,ZDE-1,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"9",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",576.00,288.00,RUA BRESSER,"713",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"025047036536000186","025","047","036536","00","0186",MO,BEL,"1",S,S,ZDE-1,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"9",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",900.00,528.00,RUA BRESSER,"849",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"026043197688000047","026","043","197688","00","0047",MO,BEL,"1",S,S,ZDE-1,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"8",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",3000.00,1576.00,RUA VINTE E UM DE ABRIL,"1160",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"066177050407000002","066","177","050407","00","0002",MG,VMD,"2",S,S,ZDE-2,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"17",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,174.00,RUA SOLD CLAUDINO PINHEIRO,"90",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"066177050407000003","066","177","050407","00","0003",MG,VMD,"2",S,S,ZDE-2,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"17",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,8737.00,RUA SOLD CLAUDINO PINHEIRO,"90",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"076301064505000005","076","301","064505","00","0005",CV,CAC,"2",S,S,ZEIS-1,"0","0",,"0","0",S,ZEIS-2,"0","0",,"0","0",ZC,"0",,,"0","0",QA,"8","0",,"0","0",MA,"3",,L,"16050","2014",,"0","0",,"0","0",0.00,41200.00,AV DEP EMILIO CARLOS,"3100",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"124056620696000139","124","056","620696","00","0139",PJ,SDO,"1",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"8","0",,"0","0",MA,"2",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",396.00,230.00,RUA FELISSICIMO DE SOUZA,"256",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"124056620696000140","124","056","620696","00","0140",PJ,SDO,"1",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"8","0",,"0","0",MA,"2",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",101.00,193.00,RUA FELISSICIMO DE SOUZA,"250",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"190087795577030000","190","087","795577","03","0000",PJ,JAR,"1",S,S,ZEIS-1,"0","0",,"0","0",S,QA,"10","0",,"0","0",MA,"4",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,3957.00,RUA MONTE AZUL PAULISTA,"394",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"187007673986000061","187","007","673986","00","0061",PR,PRS,"1",S,S,ZEIS-2,"0","0",,"0","0",S,ZM,"0","0",,"0","0",ZEPAM,"0",,,"0","0",QA,"12","0",,"0","0",QA,"3","0",,"0","0",MA,"16","0",L,"16050","0",2942.00,179784.00,RUA JOAQUIM ANTONIO ARRUDA,"218",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"187007731978000057","187","007","731978","00","0057",PR,PRS,"2",S,S,ZEIS-2,"0","0",,"0","0",S,QA,"12","0",,"0","0",MA,"5",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",0.00,141618.00,RUA MOGEIRO,"710",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"066128083500000039","066","128","083500","00","0039",JT,JAC,"3",S,S,ZEIS-2,"0","0",,"0","0",S,ZDE-2,"0","0",,"0","0",QA,"3",,,"0","0",MA,"17",,L,"16050","2014",PI,"2",,L,"16050","2014",,"0","0",,"0","0",1425.00,2502.00,RUA AREIA DO ROSARIO,"611",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"187007731978000060","187","007","731978","00","0060",PR,PRS,"2",S,S,ZEIS-2,"0","0",,"0","0",S,ZEPAM,"0","0",,"0","0",QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",0.00,80158.00,RUA MOGEIRO,"710",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"187007673986000061","187","007","673986","00","0061",PR,PRS,"1",S,S,ZEIS-2,"0","0",,"0","0",S,ZM,"0","0",,"0","0",ZEPAM,"0",,,"0","0",QA,"12","0",,"0","0",QA,"3","0",,"0","0",MA,"16","0",L,"16050","0",2942.00,179784.00,RUA JOAQUIM ANTONIO ARRUDA,"218",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"018078041351000053","018","078","041351","00","0053",MO,PRI,"1",S,S,ZEIS-3,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"9",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",690.00,265.00,RUA CANINDE,"322",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"025065007862000138","025","065","007862","00","0138",MO,BRS,"1",S,S,ZEIS-3,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"8",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",999.00,333.00,RUA DR ALMEIDA LIMA,"365",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"026023110256000105","026","023","110256","00","0105",MO,BEL,"1",S,S,ZEIS-3,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"9",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",440.00,420.00,RUA JOSE KAUER,"89",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"026035047368000154","026","035","047368","00","0154",MO,BEL,"3",S,S,ZEIS-3,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"8",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",5807.00,5489.00,AV CELSO GARCIA,"1286",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"026035047368000155","026","035","047368","00","0155",MO,BEL,"1",S,S,ZEIS-3,"0","0",,"0","0",S,QA,"1","0",,"0","0",MA,"8",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",370.00,560.00,AV CELSO GARCIA,"1244",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"023016191027000433","023","016","191027","00","0433",LA,LAP,"1",S,S,ZEM,"0",,R,"4","2018",S,QA,"1","0",,"0","0",MA,"0",,L,"16050","2014",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",535.00,393.00,RUA TRAJANO,"226",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
